delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3
0.7983801762472882,0.15798487677760434,0.004670185777893207,0.4385738100792635,0.00023453073562052545,0.027352255007124026,0.012497759440048672,0.04404220765657818,0.03433122076279871,0.008830283888923677,0.06392782917838878,0.06453892935665756,0.7512041988390649,0.150788937551557,0.5861299593109265,0.043872456457290765,0.00020798268673560943,0.06447559814967903,0.04118068775639439,0.01834365956282637,0.042569629375983666,0.03144721717700653,0.004398139408165558,0.016422015333329598,0.2770827517271034,0.5552871404408414,0.2485715357996546,0.11716592188909869,0.00022205177583329457,0.05842117289763943,0.009651913819421895,0.008626017119910626,0.02044323222097883,0.003866799360997969,0.0030182235014797254,0.02400271672531228,0.11171426512811745,0.15460289423539145,0.7347929891410708,0.26348281343670993,0.00028480901288692017,9.22369013823412e-05,0.04900020766310237,0.02650905373569099,0.041999681326322945,0.05288204572765123,0.00954911164734986,0.00158376180883988
0.585285294145804,0.10936340741500215,0.5838222947688391,0.3728059286289989,0.00017008051570580407,0.029661384657261543,0.055763358458185086,0.042034541545180014,0.031008225070931286,0.02050802657982282,0.006010283162017788,0.017392544133713692,0.9715595135660752,0.018092676455171746,0.9374981918393296,0.007929889907792814,0.00027030910722797443,0.008839468094680161,0.05641751082055428,0.02625998749797187,0.02574291241457685,0.035972182364186714,0.033790289434787624,0.014273522320201223,0.28532773086712876,0.21324719747424678,0.43389327190092325,0.2506813749813954,0.00024370039623292385,0.05065879789963309,0.047257864336441247,0.03155108520977693,0.0224405826229726,0.015444608463447968,0.022698898110558148,0.019881175420014947,0.8466736393876862,0.1259829793855333,0.21478400619732319,0.667716266053759,0.0002044588377689323,0.00475112876824458,0.057164880122982625,0.06638827033019164,0.014371848446830897,0.004196816525979774,0.011612913691655983,0.05742309251090617
0.6954680373908547,0.1377161371656118,0.04614841362790849,0.7602512328373963,0.0002315102540047366,0.043574347947618754,0.01814639376673766,0.03310803181221218,0.011473097673943463,0.028371763616285677,0.04878504335732554,0.03920143451218458,0.5669522549917878,0.3667105355636078,0.5956524095729376,0.03473628457246231,4.693114036536449e-05,0.021136181586449185,0.00787404850048774,0.05577711407169746,0.0075969451275773175,0.06433926291705118,0.05010655515085441,0.03152673197654988,0.47069743825591415,0.4998293328008411,0.30310867303405586,0.6828042671949165,0.00013234336897117711,0.06319213634408848,0.034903802324385315,0.04363365665010731,0.007644034980149488,0.009234964210694925,0.03585548912282818,0.04590396433938342,0.4412449082606623,0.5265012396266322,0.5547831183128057,0.236302601225529,6.327131915384696e-05,0.008279451815669742,0.022459969818347296,0.01575310003437046,0.05501058088516892,0.04235849636913096,0.06326131333316652,0.03165974244053663
0.25042973782479366,0.10583670756212415,0.9912337980028755,0.002947908474284986,0.00015514859642331362,0.05026667021583429,0.059652288752040164,0.00872760929363626,0.04562289484784861,0.025183825003562633,0.06191726124025091,0.05559883387688097,0.8344505193497299,0.14725263657163012,0.06438420585732489,0.13402416259400113,3.447888121568618e-05,0.035261608908921424,0.0022126064579248814,0.061189398077941874,0.023728365771023344,0.03501474521501746,0.010908253598823496,0.05521853191057436,0.9827383402577002,0.004691373245073913,0.12848994005335299,0.15802968316008692,0.0002401226680428193,0.027054493059858995,0.012290107645645284,0.0002774990394375913,0.025334111611248548,0.0010904617031815928,0.06610013613650337,0.06059789500624617,0.2589304706862348,0.14340767907545704,0.9713153619658101,0.019857166131148532,0.00021646134955215863,0.02269071258253412,0.024394880156494138,0.015037279181203017,0.007530977773576226,0.05494222983694347,0.05698332880365818,0.0391812040196243
0.025725291361545905,0.7797346813494783,0.8120407387624679,0.008381248633187836,5.1173987794917964e-05,0.04274851938259592,0.05470586934453196,0.0033305853191948607,0.059963800921248415,0.018149795581076673,0.016257728887492738,0.03694889908714063,0.5297754611900795,0.2058943103013488,0.3670079262284975,0.33065522128294317,6.361122303296781e-05,0.01966929280266583,0.007169604204935558,0.016798583329014204,0.045358000506968005,0.054759855802164,0.002310609869995055,0.06077082998271454,0.9574902610317727,0.04081232120916902,0.7507583766088098,0.10048216937004832,0.00016503804897911322,0.01877575295880917,0.06390410814450988,0.015325270905358793,0.02401425943032878,0.04423751144049009,0.016757648617021937,0.021189880493082923,0.46555342695716434,0.4502886995108983,0.2991480515346379,0.5639562965970761,5.012067340177941e-05,0.047400432229230335,0.020018188907969584,0.05979576494262678,0.052897980812530006,0.02214765266954532,0.03274900543423148,0.00037103421664111673
0.9058123561649077,0.008449963479267741,0.3595416027955007,0.5286466804007429,2.982103275845097e-05,0.045679383882462773,0.032416621210823754,0.06051313704577709,0.01924436771763653,0.006042128038308785,0.014179153061993419,0.026742087396051776,0.8773817615918742,0.07924752199290931,0.1315709000228692,0.8071964424988662,0.00024251735445472692,0.0467188272077951,0.022873094645793957,0.03301534805642734,0.018510605493507463,0.0322687952464137,0.025081095267211598,0.060821151912779634,0.6638199081409966,0.16913943527861455,0.2678363459640886,0.2291810389708865,4.381144792427956e-05,0.05188454767698681,0.011880727350646011,0.02464990796760554,0.06369530229680109,0.010405947411181019,0.0466109402639563,0.04162864657510791,0.9852731094375825,0.0007331867845540244,0.17023966532959361,0.15736082447119923,0.00020720455705764193,0.030502036435923613,0.06054505495911712,0.02028617833939281,0.03629938209584516,0.023577011915406735,0.0036560538051002493,0.018717922282868574
0.633922989867548,0.3005857500491846,0.5589205146882817,0.38911698699220193,2.6368232918881253e-05,0.04791335599631947,0.05266636422881502,0.03582799110990429,0.008626172427655074,0.02566183928286386,0.048157202651023065,0.0328213552021591,0.9451559799462129,0.04304065385773253,0.037602997451737646,0.4602635763247183,0.0002234289995787894,0.03317836626985707,0.030520001459880354,0.01427101570424602,0.03437131854345187,0.013368364578885983,0.04685419648045372,0.02635331568239,0.2477654504540597,0.5105516921302634,0.7482577812630502,0.1407393017571886,0.0002637406153659853,0.006181322984717036,0.017833337181345506,0.048585980537293696,0.016019613199351856,0.06345474688531366,0.023568688548953616,0.0026825839803235525,0.2955547301281976,0.47994860936587685,0.05659817828514058,0.3258472633513547,3.823266845869896e-05,0.06110448279294583,0.012250544180280813,0.056227833166811056,0.029435515591733925,0.03389648028151455,0.04205460408553253,0.019392950054075972
0.6822916486752016,0.12494342704946156,0.10965189155619778,0.603350652712011,7.396732072709754e-05,0.007999603915749632,0.050932822088292876,0.057598420492992665,0.05505563085722109,0.027051683749858304,0.058306281207685,0.023337281333041828,0.24294695875030478,0.67967172580549,0.9206041628554831,0.017532855647371066,0.0002185953466944717,0.020586565876857036,0.009473674716191377,0.06293829357698133,0.05432139653946357,0.06126575436211698,0.009873175015312324,0.038783680532038185,0.9602495256000144,0.0008805822555700941,0.03946169861593807,0.6138248945155209,5.063678647085812e-05,0.028977421872515428,0.054101731611113715,0.026975624841428247,0.01128718663549604,0.05799311943816929,0.04966179044163748,0.02559598670769392,0.39368383131108536,0.2962780671925647,0.28349304450984475,0.07373948338847663,0.0002256762708427365,0.06283610275210999,0.06005941520550338,0.054605111163015176,0.02435363849080801,0.032157279239813,0.05466896087823926,0.06395778464052174
0.3083997087745356,0.36774347865316787,0.05506326041064024,0.6977267835108264,0.0001836540677051919,0.027754679446042686,0.05693382137869828,0.0006730629087317784,0.05667756027944616,0.013390956543161763,0.03952012149781103,0.0657354321991828,0.9284460863537428,0.07092663236374046,0.9054862652705283,0.027237697155690046,0.0001777217363735854,0.007080365534856403,0.005263970805172832,0.04190058134172161,0.047914560647359,0.03138898282014775,0.048696437420409404,0.007701358382212472,0.5918166301442837,0.28467310646831956,0.9196393622094565,0.046446100328754285,0.00016479885494300616,0.00029891588856326097,0.05299721767192135,0.03446270747580719,0.026769654592390894,0.03097816484350523,0.001275190535055362,0.027846643048908163,0.6743794692867547,0.24162212213447148,0.6877144115184003,0.2646727412875705,0.0001870080221135648,0.051601775030145916,0.06381405262039605,0.03728431385033014,0.04517302092745697,0.013464921407918431,0.018170653948379873,0.02266049005506576
0.11832080477356925,0.002770568378048163,0.2398418766813569,0.735024256333506,0.00024065238509991257,0.05561285514505257,0.049285095613882696,0.013347801831401319,0.018614188525734397,0.003458923325045181,0.06333487018584168,0.05721866649632611,0.9923695831232102,0.002858083767908801,0.7062379304883106,0.0011920043538162339,0.0002328715081603356,0.03553313838952908,0.02544559131863424,0.012505054676548825,0.03152928319927457,0.014421634158586527,0.009019168387745868,0.031202809195800603,0.5680757870654558,0.14287222177896736,0.5984214880961568,0.02054269568631088,2.3262649885246456e-05,0.01771666391787755,0.06443755030028223,0.027807317284657043,0.02552191506538445,0.025229757318012313,0.02964345128876694,0.06632625720392019,0.9066880360047324,0.08591525949899735,0.0799094684221524,0.8520989230574736,9.343228944840532e-05,0.04979711574836333,0.022887635655524003,0.014097368176968793,0.057261904921433036,0.01267840050991096,0.05153702412025181,0.025199125486432952
0.7010182569465074,0.05953072980844725,0.28410807002218735,0.3513747485780616,0.00016770994567991186,0.03067690131739099,0.06250291876915666,0.04068756190871724,0.06675368380920094,0.00593506302408954,0.03378400071018605,0.02113508655383337,0.12122813170434993,0.14897498013536156,0.4550494993630783,0.40271672323516494,0.0002643498306115458,0.055493058304038174,0.05483995273843308,0.04331635266976543,0.02984502221678121,0.021606185950485086,0.055039185509089636,0.04662108706491015,0.6788747092636992,0.24781830114626693,0.2583609390494164,0.19563348283349305,0.00017883852619731858,0.05728636268737648,0.0028582240260268546,0.060324865144327305,0.05246347738153949,0.030443191434360868,0.02626031760464195,0.0007572621409243581,0.42998401202632675,0.1865544025443746,0.9240879165996443,0.07444354725756475,0.00012245911015125013,0.0017660993214470126,0.04672424265767832,0.0055137399263589,0.026758545609624502,0.04068324215381164,0.06533928219368963,0.051448413444583306
0.32406687212480983,0.20013947888575906,0.6791813413524369,0.17424338622482488,0.00028033436029341785,0.04979311203296899,0.005203538394206282,0.05449680687846071,0.02685524172011036,0.03894395135909507,0.042142187984632595,0.012743873974189326,0.1811133903979257,0.1601203204402152,0.8224157275251007,0.08909966314456774,0.0001729102458851876,0.02728236307607961,0.023686024595438948,0.05321072163110383,0.06398537373246549,0.02214557530422773,0.0004595488607036286,0.037837681134482916,0.159374182243186,0.6822977910281344,0.7156161467035097,0.14153120961236207,6.808611241832315e-06,0.05350610370230339,0.02572195243553204,0.04530866579960101,0.0450438355448298,0.014611688008240007,0.059716714293800995,0.020628015969170563,0.4718302227289531,0.46370887502080904,0.19174183347105878,0.3527843430460013,6.921697188244686e-05,0.035279116735721705,0.012013225556961285,0.027528163957635268,0.03490721786511585,0.05816866951277215,0.008869312083256904,0.0008933451228558527
0.46313837303387223,0.18855964389516489,0.18879207705247877,0.793457992877658,3.373524807736611e-05,0.010074211508984606,0.058090349830272704,0.007806126327971117,0.013323352585938798,0.04643590838443674,0.05056514397328649,0.06294544977457517,0.3141062391082672,0.15384647220419417,0.7184411687162002,0.17593039936070376,0.00013638342669546353,0.02895539698954291,0.0399502493203734,0.06057101055998811,0.02407058966919888,0.056601257991377475,0.0508216672630003,0.01595525972713887,0.652251386864598,0.22022859185926286,0.6665649229352845,0.32951952438118465,3.989561282574491e-05,0.049221443065243516,0.006758117604021693,0.0022461598385790575,0.005934581985103358,0.0021456372491816325,0.03216980747941409,0.04336451662650221,0.7432856431670863,0.03410177849077334,0.3343765509432575,0.6224782882658525,1.5219136611987134e-05,0.0419729238223291,0.053833533871233435,0.04720234167301831,0.05463213929024936,0.02870001696329534,0.0440351144949707,0.0030611125897985402
0.6130483836477019,0.20453952386473523,0.8667506480953596,0.049312255151469295,0.00015805107223822745,0.06475165730720238,0.015363141433274512,0.00046698448058348293,0.00552384482985281,0.05577034192725445,0.02682677911967841,0.026237699880500485,0.5461599092793464,0.15284301483060986,0.6340986660549395,0.3132747160218739,0.00022661957278198385,0.06201440634409776,0.05442918436688809,0.018811599360643652,0.03777819761642265,0.037698030747201336,0.03748973888239713,0.05137373678821721,0.5155479679975205,0.4814810609720185,0.1586770193850001,0.007027186994919949,0.0002049462053392565,0.03318668407148989,0.013113665983143431,0.06580556424616942,0.05777236752695453,0.012574337011399941,0.011000948965883264,0.03457317918303203,0.8617269764863204,0.04215951627364548,0.15252873447785736,0.6085319513090912,0.00023653436928633832,0.009065559825049068,0.06181890358771759,0.004203767768780995,0.05618012955558425,0.04717319506688538,0.06275832082345222,0.03513615273784611
0.49669946634041123,0.27528908932640933,0.21892633678147866,0.010962178421767665,6.115965459318248e-05,0.03162083520133065,0.021092612732709105,0.04760581191342743,0.03689555818639161,0.0009910766007483764,0.037913857124839606,0.03871964394696893,0.11792591725426849,0.4165003625721932,0.4744780754341927,0.07106605004332488,0.0001509389825171528,0.0640737491437183,0.0035413762958143385,0.0448528794342221,0.0020346889020549028,0.043745780511495046,0.06253406947160302,0.023261366272911792,0.3433989755848888,0.12692094866059492,0.9001535095647086,0.013765904370004918,0.0002860433352722199,0.03149391397750817,0.04361165426859052,0.06449101791505865,0.009049792118192346,0.039853456287868017,0.04049634069986336,0.027250830261007736,0.08405395066011778,0.6039755428292303,0.26486335874947126,0.5958325337674582,0.00028845146555388413,0.04672145033609166,0.01564457982561285,0.007392048256076771,0.0323102822582332,0.04799835022584262,0.06457192674068302,0.0025468565417929457
0.879733629493988,0.07072051019014773,0.15754552899717425,0.32404456520950325,0.0002488440562388706,0.06551899464300431,0.04191819455459523,0.02676332977462421,0.06289109675428492,0.03972111434203173,0.06626936792401578,0.034788322754811175,0.13473233158336947,0.6226212765428786,0.16431085572920223,0.0508345828362549,0.0001757303277277115,0.030081248597154667,0.06381598203687888,0.004600009827638811,0.04455729302391723,0.025494702103446114,0.046381010983450585,0.04272645216974207,0.6163565881838343,0.25554216141030467,0.8863013094734832,0.044122290494973494,6.361351429583232e-05,0.05244076355118577,0.023522296607071943,0.06248991015778563,0.045591390829201384,0.022108269910199388,0.03195692762637416,0.015789129523629163,0.16211004825263037,0.08296261024226376,0.06088716760428211,0.5685930205341572,0.00020887148686492225,0.023391626611954274,0.055246856336982224,0.049406230088779264,0.027768068640503143,0.05797853979132662,0.06062346662798943,0.06157811539388251
0.526145738195545,0.08957832393797058,0.3222987186917115,0.19030061887875724,0.0002819677415326941,0.03299656110587456,0.011697752434270367,0.03718306920084953,0.0525978029640281,0.05678122051193675,0.06479161556338556,0.023517222939126115,0.6097056883469698,0.05055073871714416,0.38097707049052115,0.59180086189023,0.00014601367368872832,0.0009549256630771555,0.06677525753172601,0.04596564720123623,0.05837056518258044,0.03363156887759733,0.06572725908290601,0.021347179229371613,0.2664892014490189,0.646757613487835,0.8242747812425885,0.16753397398598818,0.00020894572376303384,0.004635487151811069,0.026477345542983827,0.007399771361625548,0.02905444253137801,0.04044430179393267,0.0063313550510754645,0.044730218979436104,0.22306927760718034,0.7544821806265629,0.2595839716688522,0.2784264592500784,0.0002568346993513828,0.042295183698556615,0.03225113947966359,0.049539295377357115,0.025763385646643815,0.02758464717099649,0.040667836916807615,0.02047329148696461
0.0844492076380944,0.617133291842373,0.39146730667648394,0.558546092985758,0.0001439025476353095,0.0462894634617196,0.028918964429723516,0.03640679375714065,0.004765352004204647,0.045499627623446996,0.03163385325145354,0.020365871569743274,0.5807284652218241,0.3114662152107459,0.12195768472460837,0.4327322653032128,1.3856616588225999e-05,0.02589249532264514,0.04305398808999745,0.004768230543448687,0.03318468859993338,0.04141076456451853,0.0286724251138369,0.0654629932395492,0.5075651145377283,0.32036278246875044,0.5797245853331017,0.14993843249207828,5.491083157989252e-05,0.037315000324712425,0.030591342999927263,0.022098499415412955,0.027895236960832917,0.022877259158276955,0.02743098581050511,0.007277877193307707,0.6876709251476666,0.2677744277770868,0.7669230716104963,0.07116096808372656,5.529263994172347e-05,0.0573573829668885,0.03571650297014931,0.012428186164498456,0.03796190321814735,0.06511910811082308,0.005941008560268028,0.03365223133570453
0.7107965186926445,0.21298529296528745,0.5342490284276157,0.2979432473948162,0.0002394215875356134,0.008135585257537024,0.04009907228481475,0.011937689861710357,0.05130417350187235,0.021499159075322332,0.01682545735216272,0.04619235381017483,0.6900253300270581,0.0894447265420038,0.2392540233533695,0.18489718915179087,8.00683257269347e-05,0.015248583791039275,0.043889248915281905,0.058474280973500346,0.04580325638992901,0.0371067095255813,0.015656134273010387,0.06634382531838776,0.3713647802156309,0.5500840442477892,0.016312609911020567,0.8984143097877137,0.0002572967657900156,0.01814417146889473,0.023354828835417698,0.05179531405896799,0.06590086937645125,0.011698062518162784,0.02091293408270883,0.040210755150730006,0.568345895152688,0.2932083245683257,0.4738790187773763,0.0714435123296883,0.00011344202395280567,0.024088379099639252,0.03997090806521387,0.022867475518141413,0.03426051199128869,0.025679242870412216,0.04744557855689267,0.04146418117047715
0.4136288228714216,0.38086139015231196,0.36074924457815666,0.0592264575141099,6.672992332992717e-05,0.0010882167116264007,0.062086297114522064,0.034472427336172326,0.05896396619981006,0.03501963763701091,0.0254601964882043,0.002443131255330973,0.15851396893456499,0.05130958790787266,0.3225179941543714,0.524096365894716,0.00011969711599036178,0.01763804325489746,0.05962487986977907,0.05009874297955529,0.05100456821812829,0.00980597464649962,0.060971059094792224,0.02146273237278828,0.18435412711374352,0.13218022320866285,0.04325233622138237,0.0302365929591033,4.703873430545839e-05,0.010390618514700604,0.0586601782602957,0.010262941762322514,0.03274399517072749,0.0430923806388638,0.020210325863806652,0.035920415402349894,0.858457697745228,0.03568907144009835,0.01851538302132939,0.5476751562859369,0.0002505918169982209,0.036005312820781774,0.004235031193952898,0.03540056884484377,0.02053595864340298,0.02954997285061459,0.058994811941020416,0.007624807043596908
0.3754947304392295,0.4737487291967519,0.2646558405216336,0.14393355788627904,0.00019359383155847156,0.060331113058472954,0.011327612407381572,0.005458681370948529,0.039948898459947216,0.022936922194731077,0.056741537080379295,0.018094078218468354,0.17026834069751087,0.5466757521827116,0.4938319571278436,0.3223995359004889,2.4730988423267776e-05,0.04363337836359706,0.003221526181464627,0.01320329332815371,0.05907787926289269,0.06596054011024548,0.007270078160521226,0.03468521203963304,0.9168729041585004,0.017338330627892234,0.08804355714417582,0.3991059395856408,0.000289233342963823,0.023599633579330447,0.06341826527446115,0.06619150984353686,0.00297885142401271,0.034803388225706576,0.0341410950876201,0.009920781297716017,0.806773180497145,0.08679252418271395,0.02350138532522295,0.22158858109228138,0.0002464261261705682,0.04448335138286105,0.04189261124013516,0.025523464762963778,0.012249649643788824,0.05424731316168884,0.001461176786178933,0.014026105697605663
0.4773247276714032,0.189771357681859,0.12613174055486034,0.053106665026418545,0.00025504670368527426,0.003825227837771863,0.05534587057681781,0.033624709906061395,0.061692730321127494,0.034207591186180046,0.01562762084818691,0.058710213813773324,0.9616969476883349,0.012341961596703937,0.7334008797063469,0.0957579175589046,0.0001665532849761786,0.029443361283044204,0.022665105522657693,0.027154070758081534,0.02088694593659635,0.06293085123700913,0.022155870811048438,0.048643637152699405,0.43763352548862827,0.10408594910194947,0.20769590056043227,0.41574053726774785,0.00015855791389551103,0.013849800973228426,0.004361665822019968,0.060090596610893145,0.028072647681977165,0.03652948723642125,0.04917979263939769,0.03948265184754139,0.02222128081153505,0.02991941849583633,0.31123170132826267,0.04974880802702376,0.00028099827819697546,0.04566194963972024,0.04775676387703252,0.02954464291922995,0.0040799204795423875,0.010482501640543599,0.05636702221134814,0.028915299384254665
0.17920653682312124,0.10531264274693829,0.4606709523972738,0.533506839573727,0.00016458362757537708,0.011560521106372455,0.01021656621307414,0.03216308193858598,0.06226465141695392,0.012939847063176862,0.04950949385625825,0.04368460426154228,0.6605375951724345,0.29414039120104707,0.8540601977908067,0.13274598897198617,0.00012514728355446876,0.04184623153552567,0.009306860045878516,0.06646365656629233,0.0652409356763712,0.048031099549472975,0.042165976795294796,0.057354072927972885,0.695490131495759,0.17302519755273574,0.7328509793930814,0.23853998849082717,2.2525059874431565e-06,0.0017233537392030162,0.06115535641880262,0.009661365123787402,0.03628667151730143,0.06148673953278342,0.012158968212870233,0.03539724551525342,0.5767222394763638,0.2298047249342155,0.04827334109854047,0.14981042232825378,0.00021935992516710547,0.024990284878246068,0.009940525126055758,0.031051865161156017,0.030821314957461352,0.01788769621045246,0.05786616211269497,0.04325352441806588
0.6069575805719283,0.34738271993803693,0.9577179852047364,0.034494805008448884,0.00013084720188946436,0.00241237844888583,0.02300195411454144,0.06189906763143305,0.021015296600083024,0.0658061203725405,0.02010400873875754,0.055205394588450106,0.10083040237175446,0.13978053887198,0.026282549772017976,0.318572744370615,2.8667179248170518e-05,0.006495379099686129,0.03539853785629988,0.02131033764067657,0.03221224710417561,0.044307468249981954,0.007406731529231176,0.003348169951889785,0.2988293161679689,0.10923558067881324,0.461088175633071,0.20018893219952855,0.0002427182853994493,0.06386671053767308,0.032715786145493274,0.03876270879765455,0.041280174224625134,0.016880447415577184,0.055958065149811394,0.03283280476811601,0.7804165176907005,0.1575740806440427,0.7201419232211524,0.1295936204276622,0.00014154032779641802,0.0534670961638184,0.03644540756601006,0.004891910431675273,0.025301578433773116,0.0008050141672314265,0.052789403373242456,0.0456920494629534
0.04233859759553353,0.15420259784550655,0.1701746056933055,0.04925215921746497,0.00022888250937897584,0.0031464441626965468,0.03531872115817734,0.017962950498774687,0.03922611949676647,0.05133548267370517,0.053808766500382424,0.007956744435312564,0.726448356966639,0.13325377163730912,0.5480588136053962,0.313696055985322,2.321486284374394e-06,0.044785987951956506,0.04468380428732428,0.024561634144557785,0.010415803528407225,0.05243724570785735,0.05919831984967858,0.055853711352063684,0.49818073638625066,0.12723252263911566,0.8489333311858424,0.13964864125730087,0.00018743579657448884,0.04094052257514476,0.01830195944633216,0.0032813895926149597,0.007284504343616278,0.05456593749667054,0.050596265168259415,0.03629492847721089,0.28820126204522634,0.036909997786342866,0.6187587035178985,0.36434800259929023,2.164666056964478e-05,0.06523066797924766,0.0661687148381104,0.0023045986163551203,0.030459519538075294,0.045052606052905696,0.028345828417361503,0.009743629559827053
0.1455842663028665,0.8539327765032898,0.7733979695696218,0.2113562018419416,0.00020424814937674538,0.020534823406997908,0.02615032582927598,0.02381268189174202,0.01754965497597566,0.029484834216212945,0.0025883620543406143,0.011842865486697964,0.1987708465240432,0.2740876006415484,0.3332241022774152,0.5572808334403448,0.00010165454500568847,0.022685497793623208,0.01863602806555556,0.04690693888424915,0.03862744879333059,0.027926298571661772,0.04573788692565,0.062294332534633415,0.9983273631148706,0.00014794524214559773,0.646986448642404,0.27240974332782436,0.00018475976819182552,0.024856775895980215,0.043046456474551395,0.054399482703840325,0.054032703655172404,0.052588325756169,0.054023506093037424,0.024661068055751342,0.8208681084990647,0.0741122937364648,0.00923196539465109,0.7241231200595571,0.00015748001184697768,0.060515246599596985,0.06221068867789701,0.0457643665888128,0.019078863119883396,0.002221027909123226,0.042291630520647217,0.06415660945649915
0.5199758388103374,0.42022369423872175,0.37639341830950573,0.34908865561736224,8.753147606117739e-05,0.05197862540545327,0.045008805345892605,0.04504350045157715,0.0019322685090641905,0.05764918927917667,0.06572574320868249,0.009364602826419616,0.4270509454853232,0.10555808374976766,0.009586359562728335,0.25076324210380063,8.708747458547326e-05,0.005529158911643516,0.057597868929405965,0.0489837764795792,0.02771046247226332,0.03337267333902551,0.06358972919247233,0.008020229841072082,0.22069226891329286,0.21844989383636848,0.2864862113411815,0.47874469894542004,8.494190173642965e-05,0.06502209830645576,0.005803968707317079,0.029585432203782253,0.026146144185435535,0.005290007337108795,0.05888101170345189,0.048547393538716295,0.013132492297954212,0.7114381699771335,0.7986356881693757,0.08596474396481345,0.00013353043124376206,0.047715583230845425,0.016040969661838336,0.022321050063780143,0.005699218853802196,0.02106491778640191,0.029035324082323972,0.021062578624067223
0.4326610794551451,0.5531643820650104,0.40603766017299214,0.16190022053195394,0.00027398717624045144,0.005121683355608829,0.007781480158075657,0.020951212441910536,0.04173926692055302,0.03797443698288693,0.04452479250391831,0.004807203034070671,0.8878244146400773,0.0013705492558349177,0.22146948339883785,0.2881165665605023,0.00010474194042212562,0.04999725985726236,0.011803061320391571,0.04454120438498643,0.008859412399049948,0.05571575191241847,0.027926738487393212,0.04326762238760263,0.7171928154527385,0.1501057921519742,0.2211698795562466,0.4415470111509919,9.758054838080784e-05,0.035120094639387124,0.03901071897448098,0.028363746063589313,0.04071252181345689,0.04716792459419718,0.011935726924456394,0.017424185642141144,0.5291727524548007,0.4507808465215948,0.5703025428326377,0.15250590430231076,1.8897680886238806e-06,0.03827811049929105,0.05462119156337939,0.02890741804271022,0.06149482482702962,0.03146291101644995,0.06641751778889832,0.006376280298567302
0.059641998707140875,0.05694303195056745,0.5280922961928098,0.3506920817946355,7.220982242871248e-05,0.022731238718429907,0.014268921254287257,0.06604298561662701,0.04130703669345114,0.00733346101086138,0.034672784525594566,0.06506415443039588,0.39677727679822544,0.05999181678540978,0.8627761447275984,0.08300826391514743,8.545912308856316e-06,0.0026043643780378862,0.04787812775526158,0.06176696154153739,0.02231708394258915,0.0049638471646549906,0.06340846493543978,0.058668221447615305,0.4679045770797001,0.485545608048269,0.8008460016065596,0.16589776880472845,0.00010063324229610962,0.06182380680197587,0.010378156990477325,0.01713776008761546,0.01987382468269841,0.0554227848047154,0.04596473777074274,0.06256632361296095,0.9918667475872409,0.006114566745747379,0.37443278814299413,0.030644703764980345,9.731899432049562e-05,0.04023124116333583,0.034668532632735914,0.03061534126479,0.04720961114319298,0.03901664960657554,0.013133008791583736,0.0435958432882325
0.34298728902485154,0.4098510748468743,0.7205239507003305,0.12670809161853214,0.0001745386372818915,0.059553142869109066,0.0346392604979905,0.030137585929192825,0.003997468162811597,0.060169195544529507,0.03017913464071482,0.04574121558353443,0.5028348139461459,0.06664221549174697,0.8352909051557948,0.13236777012724268,7.101866833700465e-05,0.031821756013605096,0.005446594645701492,0.03250608360252739,0.05528707317357562,0.04835636914243645,0.054096840455755545,0.01912509122834959,0.44766410971738424,0.4766276048054079,0.7927206835062234,0.052169056014983645,0.00012133436010658968,0.008629312448013451,0.056354796345033965,0.05064702792401824,0.0592510195518684,0.06332417680850227,0.007129859760311641,0.055704453774450505,0.8984740112454191,0.027522467956855076,0.8620906953230658,0.1141320054401554,0.00023202810509123686,0.03919338925508053,0.02200728371753487,0.06212543296503149,0.043716938613823274,0.015620756781417632,0.02162886220861531,0.05116480544523658
0.35422711244359645,0.24483972533076598,0.5411850575100948,0.2764576249783913,9.097857747051572e-05,0.035262116052468276,0.009624151372464964,0.02975102470091277,0.03397348005363914,0.03547080331153451,0.02980656801839588,0.03602656134147052,0.010680169100814579,0.6934577894650488,0.019466755521509834,0.9512258338089851,0.00020879104339894384,0.06641547601287194,0.05738447671889107,0.03603562039481057,0.02001584448100822,0.01805047468720778,0.026540281595225312,0.012160796720584142,0.4813127377086846,0.10967503975633638,0.00024661171265980827,0.16013532966621705,0.00023478665573636837,0.05989221455454929,0.008910188837054326,0.030622825285604803,0.06063054779866906,0.0418469439973654,0.016692480345152926,0.047315370684357996,0.1458204160314822,0.43124369952628194,0.4531811320093767,0.11389116102197817,0.00017209659793912673,0.003332733378639907,0.0379063026019255,0.05489095779553448,0.03582524736558541,0.013128050873790369,0.03397419482687053,0.009285882515539575
