delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
0.27990477700201316,0.6529923696634774,0.7494044694469059,0.11672897732230547,0.0002848730663306119,0.6289852237449366,0.5162519018821553,0.44013752664901606,0.5239933608531613,0.6180965193033341,0.07782272405203364,0.9988000939025079,0.060704658561575635,0.8465082276497023,0.029050888777041622,0.6589581060621317,0.0001591659726463833,0.779999552643833,0.4404949565677826,0.10541555177500117,0.15161557197408512,0.8527296675242424,0.414081525416459,0.8728795694627043
0.8236793447125769,0.051728756556699236,0.13793349831124244,0.03122583178131785,0.00022673979589337605,0.5162213162094266,0.10432603836855792,0.29628866302633555,0.19474521828938343,0.20344927321662723,0.6159712330769482,0.47791732283005534,0.16956192334725378,0.3116163409579893,0.7275110941798595,0.2598629723236366,8.585904566694559e-05,0.263021297541797,0.7585234805685507,0.21528643783056922,0.9216993667629619,0.48246147818658275,0.9740056351899732,0.840071693875171
0.19107970591733306,0.3068728451819347,0.31608676581304795,0.248165970767926,0.00015342806903745666,0.15083679007140424,0.2015937206973161,0.5358084865170005,0.45878510251678495,0.7526513194747213,0.7263276245533103,0.15417140040871252,0.2853486058822145,0.6743785182771329,0.4987695617236108,0.10048559705204453,0.0002627522553464469,0.6388098551176631,0.5009909475266803,0.44837102270608553,0.9375869919422124,0.03331469615082735,0.25704053425392576,0.6643811164842968
0.2061576437424774,0.35168858293853733,0.39654025268610044,0.5704422447554085,0.00016412134787871697,0.48960213810404,0.48298683740731757,0.51159068528844,0.6431227930335,0.7208495645139376,0.984835193630705,0.20615516133988446,0.6588483388010905,0.14127160407443437,0.5119254123699001,0.30340786520262636,0.00027338521088706303,0.8207139646350115,0.7099990236112553,0.22800916520072112,0.2303753061473356,0.33954446691538653,0.7178026623414878,0.9376005748714832
0.4698148918009446,0.13459777036785067,0.5418960949000445,0.3828811181894681,0.00022158901105864758,0.12463653011456487,0.9671646664827516,0.009388704441619425,0.17499625884042874,0.4943708967517895,0.14467641160106956,0.8132512400922574,0.12480013192485205,0.8547002653385435,0.0009120008512684129,0.967040106909777,0.00018719502404839855,0.27231906271938183,0.9393129599235711,0.8900268816988545,0.9691636523352389,0.5973318004697296,0.3013664838941493,0.38765396359455
0.9443731423033421,0.03800657374495461,0.2932910404396089,0.059233834438349224,0.00017639744633772065,0.49884723509570456,0.10959077315574439,0.866226430086466,0.3496661310095588,0.9731181660103367,0.21585340749769355,0.606546709140665,0.8869692035376241,0.02607469740232546,0.4581423350591196,0.023035886426891448,0.00026003880290224364,0.09069305539116047,0.636085294243971,0.31304845203392195,0.2450993883136586,0.5559024950169386,0.5485910988026773,0.19068856478157017
0.4659295374747917,0.47484916861187526,0.0895621302606954,0.7856055772512324,0.0002078517404325677,0.5161781317108194,0.9449522352756826,0.20840426871355666,0.4450153465656774,0.3379075403454992,0.2200046985826588,0.5627852952014002,0.058396112199377403,0.7779934009568275,0.4357484534928535,0.09601111329902957,0.00014010170749917113,0.020985020217529994,0.6126202379120297,0.9244005524789336,0.7201447411111668,0.4241055508378865,0.5579918437644523,0.660689053237982
0.25312394900570573,0.02054126721569669,0.3648103160323131,0.5977016484917692,7.525738358129459e-05,0.9213495173511705,0.8509822796822147,0.4293726161372957,0.9729273751271883,0.7120602701113157,0.9013525867694221,0.6692753608426558,0.727476014831911,0.11773595360083178,0.451655710893488,0.46430196967363935,1.4214408798008202e-05,0.665225232136555,0.09559703172145641,0.44623537672446933,0.8712023170135919,0.4780957442592754,0.4726127325034352,0.1345979668890714
0.8682435178307604,0.046582594261365524,0.4014059011688393,0.22663781014162254,0.00027356164362928904,0.5286690317430248,0.9276913693976295,0.7271169481377304,0.2680585308981854,0.7304576804834987,0.5794112402659535,0.9496624122696607,0.6635100576669598,0.24562660196378802,0.4928271391330918,0.444853872394785,0.00017186575057494865,0.3530591437626154,0.10376078372223853,0.9441480702676155,0.6047245873086085,0.5669914347106507,0.6069982104553892,0.8364485233437255
0.1235597073153366,0.2155213262871356,0.5212843594379943,0.42857266369387337,1.222354698510044e-05,0.0971254027408376,0.6302471741800211,0.6336929779667925,0.26228995383728276,0.6208097161808818,0.6673681575142891,0.3234087047901464,0.5337982649822015,0.4016006133482671,0.6749489612806574,0.27136589411333073,0.00022593973007831834,0.643733188326471,0.9971847200681931,0.6146470302046367,0.19253183367833862,0.18274444813467774,0.7409386079134375,0.9126032382582997
0.3139642798273504,0.5396953481992974,0.5914461242551045,0.06950328723204462,0.00025126993470343806,0.06691079149304606,0.6288719022572793,0.4003589854741167,0.13087031750561437,0.32415428025581106,0.05297710662187377,0.2810124554697108,0.005267613837145797,0.08853767790600733,0.014490919091413076,0.4170645651617204,0.00018559708378131077,0.22201824838956552,0.3082063911974936,0.7780112490028063,0.17825220565949235,0.598240672622973,0.9190381334800627,0.18848126727014494
0.3842771670875503,0.012359871420091971,0.40950279896755476,0.1850502945414977,0.00011640769728649775,0.8232802331832683,0.2865408784933408,0.874621618338685,0.14716112488235897,0.6525005553367486,0.8607420602187158,0.409303867027394,0.6078885354361133,0.25992489389344847,0.10597598457101198,0.5165067205498131,0.0001906913017976918,0.5311512647944459,0.027254726402365786,0.2686831359554544,0.6554312016082461,0.535007801156228,0.8108704309147974,0.9238769699372276
0.031218593129954533,0.9604405644255641,0.520811444422734,0.41981566911310364,9.875613871958855e-05,0.615497245888487,0.7515851218961839,0.30108048865710463,0.697037257391946,0.10510132252202142,0.7211781753391825,0.30223611556449087,0.36133979097669194,0.12017851307544346,0.359843349922951,0.17585717292723763,5.103595222442365e-05,0.6497111857093274,0.7430227499611222,0.09978014679574589,0.058289880891499724,0.6992658641986856,0.24954030804010827,0.9602990684810672
0.25707513375585184,0.012622753772104521,0.6422303728625118,0.09131574151179679,0.0002709710939448545,0.9479734043845067,0.06065258107491949,0.08672855526232617,0.07657946541641927,0.24715957641613148,0.9276089563878573,0.06666902346749419,0.3287664485916044,0.4713438245750876,0.02487828946359247,0.9275445232439337,0.00027042218179942966,0.5934852492788182,0.5707212084755041,0.2558164185849466,0.9691178476881648,0.7460646101153744,0.028883700625196712,0.8626145338414569
0.11726324869391214,0.1208841415771401,0.4476410237351298,0.19446664427780216,0.00019621840790312768,0.33290367924581277,0.23001514377264498,0.9623885693869326,0.5120115030395173,0.6522494840109986,0.3587909265549827,0.8884296450248,0.3652255948340332,0.5682248315542733,0.3857474042544465,0.382277709186501,0.00026072392550459503,0.786602308469424,0.7055715512865137,0.31536670611958806,0.26981786604771546,0.2080324656861722,0.4343573852585292,0.15708894682705216
0.27511325279386195,0.48455027546311064,0.2107472382264589,0.14979440893601345,0.00023013527684979511,0.6657752833493447,0.6175725917340188,0.23863332948033653,0.3296219730656671,0.38751753184466603,0.3236299029072254,0.7129664263406701,0.18211457424789337,0.7196050238895496,0.30075085850777145,0.1421365358078723,0.00026524221420272897,0.2602862029392247,0.9024275571831308,0.6517089353410863,0.5236644466928857,0.46277409283811566,0.6209321568697012,0.7103166341946513
0.6339421712177075,0.26638736389271506,0.05493321807303758,0.8974664687808287,7.649783702408584e-05,0.023038789910865807,0.9783749934041203,0.07972356473376643,0.43146866910002,0.6402867837210298,0.8056749923349044,0.6520880836654804,0.7200067082307469,0.19842665923996075,0.34784971472227477,0.4388929154327965,0.0001012681614883307,0.3705407531035702,0.8689477895015795,0.5674317981543191,0.019733829743738253,0.8212854673501138,0.3545785364159414,0.01654007124952493
0.36954329949733594,0.010638282047193404,0.7639922584513162,0.23321856728551504,8.284164539165119e-05,0.8842537661252012,0.47220878021274215,0.5145884937543139,0.9936346391780444,0.7274840992902017,0.12739560310306083,0.8266015653245581,0.28249289203324407,0.3516110322949715,0.43612333420660676,0.4116427595314502,0.0001436393597910611,0.9163458129749263,0.850367618974233,0.34200762823852016,0.09767674127620675,0.4071128697640229,0.4622058521320608,0.036997859195768555
0.35165490334991834,0.064191366261717,0.4859616132718218,0.21747863952744806,0.00013756298567709852,0.9031436231070249,0.5952057214354488,0.4406771022354491,0.29439161143675613,0.9723557511874752,0.7510304938486209,0.4731993744143656,0.29447389141152486,0.11766421298118712,0.7110378035651176,0.2352775670781473,0.0001326013728393463,0.207106984206099,0.6334140599795506,0.22446659843641925,0.07985729473890316,0.09718711588302444,0.20558239563188588,0.5813522072798623
0.28361979521205843,0.36444218138323176,0.8544670943457668,0.12141756901690158,0.00020871012399137977,0.3895756025363785,0.040665781177808016,0.6858634969145861,0.5870662345329459,0.3671362829328501,0.20765974464814366,0.6757409276065183,0.11451780400840106,0.7598655229723676,0.017952798600364122,0.3903960033733747,7.559942598402203e-05,0.23020469839815683,0.7391245524465107,0.07013966973589174,0.7772124999675931,0.3023783192592497,0.08907330475810729,0.6847920048349938
0.12018046687584903,0.05147827907734465,0.4556845673368112,0.06628566105061288,0.0001249380190290618,0.26978161636015935,0.5435923064134959,0.8584421320880447,0.7059884052982427,0.25547672419654904,0.7380887795340875,0.472876061641941,0.6596818548947239,0.04954402381903506,0.3728197790528189,0.46853830041009736,6.507590959793039e-05,0.1744466540829271,0.8230563978441937,0.19822445328857477,0.9897448787655068,0.6324983483604586,0.5581395303390362,0.30658753246235493
0.36337426374455467,0.4364483472081323,0.6993391058889656,0.15090128898360475,2.2643068579748352e-05,0.6926657083809693,0.8362626396716637,0.15753611170006548,0.7994614888947444,0.1058782047118787,0.29218329586536734,0.992752185003103,0.7221542171925148,0.05936924685678729,0.2129618292946256,0.30476035541950525,0.0001642494328569687,0.29905586764941067,0.9680597151209149,0.46144167279182213,0.8942284402007499,0.4248500269836625,0.871788248465242,0.286274790772233
0.1888420638656492,0.4781249276813388,0.5313478514109001,0.2008506492011062,2.2236203683936185e-05,0.45221024318394565,0.9036721521850328,0.7266395875845995,0.9716877978325862,0.43156365208648306,0.42612221281778484,0.04243688785886342,0.5415051465401572,0.17451031663155386,0.04089612510834957,0.48974169040734244,2.3112999912137276e-05,0.8229685866032743,0.16416515019986883,0.11074485255651667,0.9373454249606203,0.5272952386940022,0.10530325499216198,0.8315195237221488
0.2403186032036124,0.0948864984505491,0.13344039839567753,0.2039126978339705,0.00021598754436258824,0.26200811007655084,0.5834798130892523,0.7576020912352434,0.3779515576144465,0.6396791440939712,0.15053548347558707,0.1159591198188954,0.16886279106981,0.5376715590053422,0.623722284038515,0.197290930020132,0.0002312609558796661,0.3356692007973173,0.6282608662783763,0.8714093719492639,0.6104227661550174,0.4064074795612049,0.3895347079333958,0.728236008595596
0.44288746550084834,0.06086023302902004,0.07247948053503221,0.5684525010108498,0.0002356135189127679,0.5641098220102301,0.02769418419721234,0.11513329170987252,0.7619456069274222,0.7639634134255573,0.459601341858776,0.11785470265586884,0.34316193441992193,0.00013264493240572393,0.03553229584002745,0.3627682793171562,2.2482703066098323e-05,0.6573464759500113,0.4377392775250295,0.7217658270692118,0.7521355262661841,0.4546382770544266,0.3515555732848512,0.597421502530148
0.2549306522553208,0.6993514394852747,0.3403266852188752,0.45167988025113537,0.00024697374265740193,0.6912682909723544,0.7932735047275774,0.14953866623854925,0.922239420694536,0.26920034444589974,0.5110445634252635,0.8003057991038941,0.7445433134272884,0.03160775506716803,0.6369298775721906,0.17546171791238313,4.2129727020231075e-05,0.738955367638767,0.22477742785919674,0.8457148738544242,0.5752279350743662,0.6608346232224148,0.3262191929859649,0.7665686636654206
0.4063504227984354,0.5272925420100235,0.5977162815613551,0.3051188283478496,3.4618699766115366e-05,0.8085470882991246,0.36251476393809196,0.920503542282552,0.514042053283004,0.22615314774964568,0.3556627469243967,0.060150041425353344,0.7132532196010383,0.0675675300866208,0.9365151969755094,0.007511196516913003,8.916247763347198e-05,0.47770897088775804,0.2797103051692981,0.19571192937532725,0.5448225213942527,0.012078522760129317,0.9991277218438321,0.2178109126067478
0.04785380420178204,0.24765332837484352,0.30238326015261724,0.16908971326063732,2.522931957868736e-05,0.057115597553014597,0.20815290336317196,0.22173501914060367,0.9772361178887633,0.974133368566575,0.2995898112038436,0.7510314123910999,0.0964451325912651,0.20650045616014281,0.18412621162116263,0.3934977263817518,0.00014959557250477818,0.5230845378581024,0.6599008598461609,0.0025238520952582926,0.38175102962646174,0.017158818634476197,0.38620404404693937,0.7381077287778182
0.23474230550638397,0.35221243098554855,0.3893268200125867,0.02284311688106486,0.00017098155818330362,0.3191671074255056,0.2859973309179507,0.52029985618228,0.04198426044385602,0.7153056491472766,0.8405668969199348,0.31163064515934247,0.6268735662427687,0.33187501821289633,0.6541831002552763,0.34074062419217876,7.876254587619753e-05,0.8140099776180773,0.051414211361354996,0.9371775080317626,0.5778786250403611,0.7421896680998501,0.5558660031079967,0.5751177311134174
0.8090974179601261,0.004551464868337237,0.20298944111078857,0.4919964581960275,0.00020387690464030253,0.6418682414161725,0.010706703760299353,0.8088505390814135,0.7383914664323895,0.5413150051193277,0.745103660721975,0.07366703210528107,0.2151056187303526,0.2519594691219948,0.7488601915714785,0.11025131342045258,9.466018634447762e-06,0.9139993347467976,0.259070178150742,0.21796166279905071,0.3259702924462168,0.15643421391456974,0.6717747733148538,0.06379097439592867
0.4569464167809636,0.04229865126595629,0.2527913104694191,0.15896236975897188,0.00012198817859619831,0.45838411210285746,0.7377551114084485,0.8281279219366275,0.4500247324148008,0.08325167745360343,0.8652373220400976,0.6000625076974356,0.3267911826373934,0.6246613923282126,0.31472098624536304,0.49387961886691584,6.759149204909553e-05,0.7735842418941419,0.8450494965608937,0.6199616368982105,0.7752377013786125,0.6829121300023869,0.853003268240677,0.15141972734245276
0.1780195198105446,0.6580561396057444,0.6769496049566128,0.14638157800061566,0.00023163900981899955,0.173506764849287,0.4731118861047549,0.25473812184370176,0.015977774042509645,0.9754303052931137,0.7203522065256909,0.25702757888299216,0.04436407925055537,0.2425641221141048,0.6134865110783015,0.14397265042115756,0.00013543501638422418,0.3381140630048295,0.841162288555904,0.728317495118669,0.2171010515478754,0.02522467756652422,0.8499936873982553,0.732412986319655
0.7793335565543803,0.21492592396991095,0.03557391391181238,0.1139557086887717,0.00020995677803016042,0.4647205726275021,0.972780009229806,0.3264184067449647,0.5288574492645607,0.7708871668323769,0.19962634511647928,0.3956383834467961,0.3163020287293372,0.15528756476125888,0.67887996125703,0.22208442466778722,6.649616479231763e-05,0.5733596321975528,0.05867687867174293,0.22458946575719418,0.36239646206338233,0.47443730733134776,0.2983378571314775,0.801629019122559
0.03452923842823582,0.39807801291658546,0.04315868649526662,0.6267344685069063,0.0002158260810752099,0.596813771230981,0.28889501637514586,0.8583345691585965,0.24033927042828826,0.3622939422018944,0.5015890704640702,0.6892683632515517,0.09219362694834533,0.47365179712440836,0.5549074098576688,0.11627488729230973,4.26908910300937e-05,0.48978406416948667,0.6999037568099025,0.4664947415628017,0.6284350348100037,0.21083854697388582,0.7253226160612652,0.7508089389178941
0.4433800152665055,0.23490413364304963,0.1962669737055616,0.0608629313686812,0.0002227742702889518,0.5102582259834045,0.9360703484589343,0.9375219405344573,0.28701242443473435,0.3833318427836678,0.5385395808594516,0.9423611437929804,0.11868726535924588,0.43608386682797073,0.6316082512146848,0.04787129497865245,0.00010094137376512883,0.6225539741945332,0.5945942221753173,0.06949128379585538,0.6239704548995242,0.17233006689064817,0.732774202099299,0.31870912930859585
0.8354642408208323,0.1508221452986269,0.8530084825308849,0.05792285480531828,0.0002806527336469218,0.6776186420149976,0.9622097561737468,0.6590779678434231,0.659994512537135,0.7952518289255566,0.641410659713373,0.1725195249018781,0.21898987453051988,0.5422836456392454,0.13107780285790224,0.6192072629866344,0.0002592432797100917,0.4195583892360447,0.45804475902250885,0.1926898351279638,0.11509900380241511,0.5605247587403109,0.7399742435513926,0.9229895629772001
0.5384029355220495,0.14800119523774177,0.16045823327097947,0.32931406549906606,0.00023963970461247924,0.7514399691474855,0.4338612445546888,0.0006455129589093557,0.3134969624771915,0.7076121228150869,0.3983716157615336,0.88541118720526,0.5142428593970049,0.4455191803017201,0.008549085506489132,0.37499814405718906,0.00015546891401629133,0.3457644558859757,0.16445827256705953,0.9210543738035718,0.8697303183274572,0.43318108928727916,0.765841253980573,0.7443425323832817
